id,word,simple_word,kinds,num_defs,def_freq,wiki_freq,crea_freq,ngram_freq,afi,commonness
Hq8a6gO,fianza,fianza,sust,4,9,210.0,8.43,27312.0,ˈfjan.θa,3
Hq8iPy4,fiar,fiar,verb,6,11,127.0,1.86,24316.0,fjaɾ,2
Hq9gjDp,fiasco,fiasco,sust,1,0,73.0,1.58,7937.0,ˈfjas.ko,2
HqB45Xx,fibra,fibra,sust,8,74,2738.0,14.12,84822.0,ˈfi.bɾa,3
HqBSZKS,fibrilación,fibrilación,sust,2,1,72.0,0.47,9916.0,fi.bɾi.la.ˈθjon,1
HqCJBS0,fibrilar1,fibrilar,verb,1,0,15.0,0.23,1325.0,fi.bɾi.ˈlaɾ,1
HqCJBS0,fibrilar1,fibrilar,verb,1,0,15.0,0.23,1325.0,fi.bɾi.ˈlaɾ,1
HqDdHPy,fibrilar2,fibrilar,adj,1,0,15.0,0.23,1325.0,fi.bɾi.ˈlaɾ,1
HqDdHPy,fibrilar2,fibrilar,adj,1,0,15.0,0.23,1325.0,fi.bɾi.ˈlaɾ,1
HqEA5Ow,fibrina,fibrina,sust,1,1,60.0,0.22,6011.0,fi.ˈbɾi.na,1
HqHxSJc,fibroblasto,fibroblasto,sust,1,0,96.0,0.03,265.0,fi.bɾo.ˈblas.t̪o,0
HqZMLof,fibroma,fibroma,sust,1,0,13.0,0.09,740.0,fi.ˈbɾo.ma,0
HqdzKeH,fibrosis,fibrosis,sust,1,0,124.0,1.46,24625.0,fi.ˈbɾo.sis,2
Hqi2ndV,"fibroso, sa",fibroso,adj,1,40,345.0,1.0,10611.0,fi.ˈbɾo.so,2
HqnlWsk,ficcional,ficcional,adj,1,0,53.0,0.51,7058.0,fik.θjo.ˈnal,2
HqnhtmK,ficción,ficción,sust,3,35,4892.0,23.78,186916.0,fik.ˈθjon,3
HqtY6oE,ficha,ficha,sust,8,28,3038.0,10.69,65858.0,ˈfi.t͡ʃa,3
HqvlYH3,fichaje,fichaje,sust,2,0,557.0,4.62,4291.0,fi.ˈt͡ʃa.xe,2
Hqxwr2U,fichar,fichar,verb,9,29,4612.0,2.27,4094.0,fi.ˈt͡ʃaɾ,2
Hqz3KVI,fichero,fichero,sust,2,2,1414.0,3.64,28782.0,fi.ˈt͡ʃe.ɾo,2
Hr1hNS2,"ficticio, cia",ficticio,adj,2,10,3155.0,2.4,21544.0,fik.ˈt̪i.θjo,2
Hr1lOyZ,"fictivo, va",fictivo,adj,1,0,2.0,0.03,159.0,fik.ˈt̪i.bo,0
Hr3u4i0,ficus,ficus,sust,1,0,175.0,0.75,2895.0,ˈfi.kus,2
HrCfCyL,"fidedigno, na",fidedigno,adj,1,4,153.0,0.38,2970.0,fi.d̪e.ˈd̪ig.no,1
HrNcwXy,fideicomiso,fideicomiso,sust,1,0,126.0,1.95,12208.0,fi.d̪ej.ko.ˈmi.so,2
HrST5qt,fidelidad,fidelidad,sust,2,15,937.0,15.67,112136.0,fi.d̪e.li.ˈd̪ad̪,3
HrYdlO3,fidelizar,fidelizar,verb,1,0,10.0,0.07,2889.0,fi.d̪e.li.ˈθaɾ,0
HrVOFRX,"fidelísimo, ma",fidelísimo,adj,1,0,0.0,0.13,768.0,fi.d̪e.ˈli.si.mo,0
HraDauh,fideo,fideo,sust,2,5,349.0,0.37,1581.0,fi.ˈd̪e.o,1
Hrayz96,fideuá,fideuá,sust,1,0,12.0,0.01,347.0,fi.d̪e.ˈwa,0
Hrcw2te,fiducia,fiducia,sust,1,0,22.0,0.2,2817.0,fi.ˈd̪u.θja,1
HrkYcI4,"fiduciario, ria",fiduciario,"adj,sust",4,0,95.0,0.74,8623.0,fi.d̪u.ˈθja.ɾjo,2
HrnTNj4,fiebre,fiebre,sust,2,49,1623.0,24.31,169295.0,ˈfje.bɾe,3
Hro2nBC,fiel1,fiel,adj,5,60,3686.0,26.54,205914.0,fjel,3
Hrrp3iz,fiel2,fiel,sust,7,59,3686.0,26.54,205914.0,fjel,3
Hrt4sVt,fielato,fielato,sust,3,0,14.0,0.09,514.0,fje.ˈla.t̪o,0
Hs3DftP,fieltro,fieltro,sust,3,16,52.0,1.25,12280.0,ˈfjel.t̪ɾo,2
HsAQEur,fiera,fiera,sust,5,18,211.0,5.0,45518.0,ˈfje.ɾa,3
HsD38d5,fiereza,fiereza,sust,3,6,59.0,1.46,19125.0,fje.ˈɾe.θa,2
HsDQ07D,"fiero, ra",fiero,"adj,sust",7,27,252.0,1.37,20131.0,ˈfje.ɾo,2
HsJMQkH,fiesta,fiesta,sust,10,180,12472.0,75.04,527764.0,ˈfjes.t̪a,4
HsRXErW,"fiestero, ra",fiestero,adj,1,1,31.0,0.07,990.0,fjes.ˈt̪e.ɾo,0
HsUAX3e,fifiriche,fifiriche,adj,2,0,0.0,0.02,23.0,fi.fi.ˈɾi.t͡ʃe,0
HsWYmmy,figle,figle,sust,2,2,7.0,0.03,104.0,ˈfi.gle,0
HsarLoG,"figonero, ra",figonero,sust,1,1,0.0,,56.0,fi.go.ˈne.ɾo,0
HseqFBr,"figulino, na",figulino,"adj,sust",2,1,0.0,0.0,3.0,fi.gu.ˈli.no,0
HsesZOK,figura,figura,sust,23,365,14780.0,169.5,908774.0,fi.ˈgu.ɾa,4
HsgewDF,figurable,figurable,adj,1,0,0.0,0.0,52.0,fi.gu.ˈɾa.ble,0
HsgjS9L,figuración,figuración,sust,2,4,227.0,3.63,8346.0,fi.gu.ɾa.ˈθjon,2
HskhwLr,"figurante, ta",figurante,"adj,sust",2,1,59.0,0.29,2323.0,fi.gu.ˈɾan.t̪e,1
Hsknq2T,figurar,figurar,verb,6,398,3982.0,5.7,25414.0,fi.gu.ˈɾaɾ,4
HsoAryC,"figurativo, va",figurativo,adj,2,2,365.0,1.45,6754.0,fi.gu.ɾa.ˈt̪i.bo,2
Hsp3iM8,figurear,figurear,verb,2,0,0.0,,8.0,fi.gu.ɾe.ˈaɾ,0
HssB0NE,"figurero, ra",figurero,"adj,sust",2,0,0.0,,14.0,fi.gu.ˈɾe.ɾo,0
Hsskobz,figurilla,figurilla,sust,1,1,171.0,0.39,2410.0,fi.gu.ˈɾi.ʝa,1
HsuZgPH,figurinista,figurinista,sust,1,0,10.0,0.1,176.0,fi.gu.ɾi.ˈnis.t̪a,0
HsunMxy,figurita,figurita,sust,1,0,73.0,0.52,4024.0,fi.gu.ˈɾi.t̪a,2
HstZgMl,figurín,figurín,sust,2,1,20.0,0.38,1440.0,fi.gu.ˈɾin,1
HsvRbhT,"figurón, na",figurón,"adj,sust",2,2,5.0,0.26,851.0,fi.gu.ˈɾon,1
HsXy3Xi,figón,figón,sust,2,3,4.0,0.16,1391.0,fi.ˈgon,1
Hswsw8X,fijación,fijación,sust,3,5,603.0,9.68,67412.0,fi.xa.ˈθjon,3
HsxOPBP,"fijador, ra",fijador,"adj,sust",6,1,99.0,0.87,2805.0,fi.xa.ˈd̪oɾ,2
Ht3eBuJ,fijar,fijar,verb,13,351,4618.0,15.92,102892.0,fi.ˈxaɾ,4
Ht3mOsc,fijativo,fijativo,sust,1,0,0.0,,63.0,fi.xa.ˈt̪i.bo,0
Ht4N7ih,fijeza,fijeza,sust,2,0,8.0,2.5,19008.0,fi.ˈxe.θa,2
Ht796DZ,"fijo1, ja",fijo,sust,2,205,3204.0,17.88,148766.0,ˈfi.xo,4
Ht7Ay3a,"fijo2, ja",fijo,"adj,sust,adv",10,206,3204.0,17.88,148766.0,ˈfi.xo,4
HtQM65L,fila,fila,sust,9,69,3893.0,19.46,181812.0,ˈfi.la,3
HtSs7U3,filacteria,filacteria,sust,3,0,36.0,0.04,417.0,fi.lak.ˈt̪e.ɾja,0
HtcJxSv,filamento,filamento,sust,3,65,492.0,0.76,5006.0,fi.la.ˈmen.t̪o,2
Htd5wlx,"filamentoso, sa",filamentoso,adj,1,5,104.0,0.05,286.0,fi.la.men.ˈt̪o.so,1
HterQ82,filandón,filandón,sust,1,0,1.0,0.01,73.0,fi.lan.ˈd̪on,0
HtnJv5T,filantropismo,filantropismo,sust,1,0,3.0,0.0,68.0,fi.lan.t̪ɾo.ˈpis.mo,0
Htitoxg,filantropía,filantropía,sust,1,2,51.0,0.54,6820.0,fi.lan.t̪ɾo.ˈpi.a,2
HtlyPcf,"filantrópico, ca",filantrópico,adj,1,1,109.0,0.26,2350.0,fi.lan.ˈt̪ɾo.pi.ko,1
HtpP7Dr,filar,filar,verb,2,107,1.0,0.02,169.0,fi.ˈlaɾ,1
HtuUAZg,filaria,filaria,sust,1,2,10.0,0.01,207.0,fi.ˈla.ɾja,0
HtuvlFF,filariasis,filariasis,sust,1,0,22.0,0.02,666.0,fi.la.ˈɾja.sis,0
HtwGSjv,filarmonía,filarmonía,sust,1,0,4.0,0.07,48.0,fi.laɾ.mo.ˈni.a,0
Htwwe0A,"filarmónico, ca",filarmónico,"adj,sust",5,0,42.0,0.13,289.0,fi.laɾ.ˈmo.ni.ko,0
Htz4EQp,filatelia,filatelia,sust,2,5,61.0,0.52,652.0,fi.la.ˈt̪e.lja,1
Hu0qzsB,filatelista,filatelista,sust,1,0,7.0,0.09,78.0,fi.la.t̪e.ˈlis.t̪a,0
Hu17J09,filatería,filatería,sust,3,0,0.0,,42.0,fi.la.t̪e.ˈɾi.a,0
Hu08nYC,"filatélico, ca",filatélico,"adj,sust",2,2,65.0,0.51,377.0,fi.la.ˈt̪e.li.ko,1
HuKzjXp,filete,filete,sust,13,16,199.0,2.86,16812.0,fi.ˈle.t̪e,2
HuNviqo,filetear,filetear,verb,3,0,34.0,0.09,468.0,fi.le.t̪e.ˈaɾ,0
HuPYjJX,filetón,filetón,sust,1,0,0.0,,33.0,fi.le.ˈt̪on,0
HuR8H75,filfa,filfa,sust,1,0,0.0,0.09,272.0,ˈfil.fa,0
HuaEis4,filial,filial,adj,2,1,1919.0,11.08,25904.0,fi.ˈljal,3
HudlLyq,filiar,filiar,verb,3,0,16.0,0.05,302.0,fi.ˈljaɾ,0
HulIwvK,filibusterismo,filibusterismo,sust,2,1,13.0,0.13,882.0,fi.li.bus.t̪e.ˈɾis.mo,0
HumCXYb,"filibustero, ra",filibustero,"adj,sust",4,1,124.0,0.24,1712.0,fi.li.bus.ˈt̪e.ɾo,1
HuoRiim,filicida,filicida,sust,1,0,0.0,0.03,166.0,fi.li.ˈθi.d̪a,0
Huoc4LV,filicidio,filicidio,sust,1,0,7.0,0.04,399.0,fi.li.ˈθi.d̪jo,0
HurkUSP,filiforme,filiforme,adj,1,23,66.0,0.12,783.0,fi.li.ˈfoɾ.me,1
HurlnuP,filigrana,filigrana,sust,4,2,105.0,1.0,5544.0,fi.li.ˈgɾa.na,2
Huvksae,fililí,fililí,sust,3,0,0.0,0.0,11.0,fi.li.ˈli,0
Hv0N06x,filipense1,filipense,adj,2,1,2.0,0.01,170.0,fi.li.ˈpen.se,0
Hv2UzK1,filipense2,filipense,adj,2,1,2.0,0.01,170.0,fi.li.ˈpen.se,0
Hv7ZbNE,filipinismo,filipinismo,sust,3,0,1.0,,2.0,fi.li.pi.ˈnis.mo,0
Hv7pHZr,filipinista,filipinista,sust,1,0,0.0,,6.0,fi.li.pi.ˈnis.t̪a,0
HvARDn6,"filipino, na",filipino,"adj,sust",4,22,933.0,1.66,4702.0,fi.li.ˈpi.no,2
HvDPQbS,"filisteo, a",filisteo,"adj,sust",4,1,87.0,0.09,5597.0,fi.lis.ˈt̪e.o,0
HvFVE2N,filloa,filloa,sust,1,1,4.0,0.01,61.0,fi.ˈʝo.a,0
HvIq2Rm,film,film,sust,1,0,3225.0,22.58,47797.0,film,3
HvLIMO4,filmación,filmación,sust,1,5,734.0,5.0,11358.0,fil.ma.ˈθjon,2
HvO43iI,"filmador, ra",filmador,"adj,sust",2,0,13.0,0.01,46.0,fil.ma.ˈd̪oɾ,0
HvOYA9N,filmar,filmar,verb,2,15,2586.0,4.29,11369.0,fil.ˈmaɾ,2
HvPT03q,filme,filme,sust,1,8,3004.0,19.64,24434.0,ˈfil.me,3
HvQePgy,filmina,filmina,sust,1,0,1.0,,96.0,fil.ˈmi.na,0
HvQtm2r,filmografía,filmografía,sust,2,0,3601.0,1.99,4719.0,fil.mo.gɾa.ˈfi.a,2
HvVjQYH,filmoteca,filmoteca,sust,3,0,33.0,2.09,551.0,fil.mo.ˈt̪e.ka,1
HvaQzTU,filo1,filo,sust,6,47,881.0,9.71,68686.0,ˈfi.lo,3
Hvbzw8Q,filo2,filo,sust,1,45,881.0,9.71,68686.0,ˈfi.lo,3
HvfzmOB,filodio,filodio,sust,1,0,12.0,,3.0,fi.ˈlo.d̪jo,0
HvkjHn5,filogenia,filogenia,sust,2,3,278.0,0.97,1329.0,fi.lo.ˈxe.nja,2
HvkMZYW,"filogenético, ca",filogenético,adj,1,0,367.0,0.49,1399.0,fi.lo.xe.ˈne.t̪i.ko,2
Hvlsfm3,filología,filología,sust,3,6,425.0,3.73,9007.0,fi.lo.lo.ˈxi.a,2
HvopW5D,"filológico, ca",filológico,"adj,sust",2,1,145.0,0.44,3507.0,fi.lo.ˈlo.xi.ko,1
HvqkrA8,filomanía,filomanía,sust,1,0,0.0,,2.0,fi.lo.ma.ˈni.a,0
Hw6yCF7,"filoso, sa",filoso,"adj,sust",4,0,12.0,0.4,2385.0,fi.ˈlo.so,1
Hw713cR,"filosofador, ra",filosofador,adj,1,0,0.0,,21.0,fi.lo.so.fa.ˈd̪oɾ,0
Hw78aij,filosofal,filosofal,adj,1,0,103.0,0.7,4318.0,fi.lo.so.ˈfal,2
Hw8VydE,filosofar,filosofar,verb,2,1,116.0,0.76,8470.0,fi.lo.so.ˈfaɾ,2
HwMQ3ka,filosofismo,filosofismo,sust,2,0,3.0,0.03,312.0,fi.lo.so.ˈfis.mo,0
Hw9B3HA,filosofía,filosofía,sust,6,34,7566.0,57.47,418997.0,fi.lo.so.ˈfi.a,3
HwKrl6N,"filosófico, ca",filosófico,adj,1,61,2433.0,8.67,71168.0,fi.lo.ˈso.fi.ko,3
HwPsMv1,filoxera,filoxera,sust,2,2,103.0,0.31,1553.0,fi.lok.ˈse.ɾa,1
HwQ7xjk,"filoxérico, ca",filoxérico,adj,1,0,0.0,,8.0,fi.lok.ˈse.ɾi.ko,0
HwWIjxb,filtración,filtración,sust,1,5,361.0,2.72,19058.0,fil.t̪ɾa.ˈθjon,2
Hwb8XEo,filtrado,filtrado,sust,2,1,190.0,2.03,20086.0,fil.ˈt̪ɾa.d̪o,2
HwdirQ1,"filtrador, ra",filtrador,"adj,sust",2,1,25.0,0.05,195.0,fil.t̪ɾa.ˈd̪oɾ,0
HwmNl7D,filtrar,filtrar,verb,6,17,809.0,1.69,14540.0,fil.ˈt̪ɾaɾ,2
HwrBUz4,filtro1,filtro,sust,5,6,1243.0,6.07,53877.0,ˈfil.t̪ɾo,3
HwrYiXS,filtro2,filtro,sust,2,4,1243.0,6.07,53877.0,ˈfil.t̪ɾo,3
Hwu9qT6,"filudo, da",filudo,adj,1,0,0.0,0.03,133.0,fi.ˈlu.d̪o,0
Hwxl1an,filván,filván,sust,1,0,0.0,,11.0,fil.ˈban,0
HtowrpL,"filántropo, pa",filántropo,sust,1,0,233.0,0.45,4289.0,fi.ˈlan.t̪ɾo.po,1
Hv57p4o,filípica,filípica,sust,1,2,5.0,0.21,1021.0,fi.ˈli.pi.ka,1
HvqSB1Y,"filólogo, ga",filólogo,sust,1,0,491.0,1.27,5853.0,fi.ˈlo.lo.go,2
HvyQmz4,filón,filón,sust,2,20,128.0,1.59,5266.0,fi.ˈlon,2
HwP2Emx,"filósofo, fa",filósofo,"adj,sust",4,40,3566.0,15.67,141317.0,fi.ˈlo.so.fo,3
Hx2NsUZ,fimbria,fimbria,sust,2,0,43.0,0.01,348.0,ˈfim.bɾja,0
HxFFoRG,fimosis,fimosis,sust,1,1,46.0,0.15,685.0,fi.ˈmo.sis,1
HxFMc9Z,fin,fin,sust,3,727,22811.0,387.44,2989875.0,fin,4
HxHWWiv,final,final,"adj,sust",5,108,55843.0,294.44,1942559.0,fi.ˈnal,3
HxIm0Nf,finalidad,finalidad,sust,1,19,2201.0,26.82,253729.0,fi.na.li.ˈd̪ad̪,3
HxKMNjl,finalista,finalista,"adj,sust",4,0,2262.0,3.46,8236.0,fi.na.ˈlis.t̪a,2
HxKdVf0,finalización,finalización,sust,1,0,918.0,3.51,36202.0,fi.na.li.θa.ˈθjon,2
HxMDBsI,finalizar,finalizar,verb,2,13,10021.0,17.39,98761.0,fi.na.li.ˈθaɾ,3
HxR35at,financiable,financiable,adj,1,0,1.0,0.08,221.0,fi.nan.ˈθja.ble,0
HxRJUnZ,financiación,financiación,sust,1,0,1011.0,31.94,133174.0,fi.nan.θja.ˈθjon,3
HxXFH20,"financiador, ra",financiador,adj,1,0,30.0,0.15,1483.0,fi.nan.θja.ˈd̪oɾ,1
Hxc9NIh,financiamiento,financiamiento,sust,1,0,485.0,19.48,52005.0,fi.nan.θja.ˈmjen.t̪o,3
HxgIZuf,financiar,financiar,verb,2,8,2347.0,13.51,47830.0,fi.nan.ˈθjaɾ,3
Hxhb6kn,"financiero, ra",financiero,"adj,sust",2,21,4934.0,37.45,185325.0,fi.nan.ˈθje.ɾo,3
HxjppNI,finanza,finanza,sust,5,0,13.0,0.13,616.0,fi.ˈnan.θa,0
Hxjrz9p,finar,finar,verb,2,388,290.0,0.01,286.0,fi.ˈnaɾ,4
Hxojb39,finca,finca,sust,1,65,1662.0,17.67,118732.0,ˈfin.ka,3
HxrpmDx,fincar,fincar,verb,3,65,2.0,0.22,957.0,fin.ˈkaɾ,1
HxrrLRA,"finchado, da",finchado,adj,1,0,0.0,0.02,121.0,fin.ˈt͡ʃa.d̪o,0
HxsjibA,finde,finde,sust,1,0,8.0,,2613.0,ˈfin.d̪e,0
HxtmhSk,fineta,fineta,sust,1,0,0.0,,5.0,fi.ˈne.t̪a,0
HxvBc65,fineza,fineza,sust,5,1,38.0,0.47,4039.0,fi.ˈne.θa,1
HxySfHP,"fingidor, ra",fingidor,adj,1,1,2.0,0.05,303.0,fin.xi.ˈd̪oɾ,0
Hy0g6xF,fingimiento,fingimiento,sust,3,13,22.0,0.66,5168.0,fin.xi.ˈmjen.t̪o,2
Hy0mByr,fingir,fingir,verb,2,73,648.0,3.23,77280.0,fin.ˈxiɾ,2
Hy5rK7B,finiquitar,finiquitar,verb,2,4,41.0,0.39,1610.0,fi.ni.ki.ˈt̪aɾ,1
Hy7SIpW,finiquito,finiquito,sust,1,4,7.0,0.49,4011.0,fi.ni.ˈki.t̪o,2
Hy8x7qe,finisecular,finisecular,adj,1,0,22.0,0.72,3175.0,fi.ni.se.ku.ˈlaɾ,2
HyBc9az,"finito1, ta",finito,adj,1,5,994.0,3.0,22472.0,fi.ˈni.t̪o,2
HyESyhm,"finito2, ta",finito,adj,1,5,994.0,3.0,22472.0,fi.ˈni.t̪o,2
HyEfZsS,finitud,finitud,sust,1,0,30.0,0.79,10937.0,fi.ni.ˈt̪ud̪,2
HyKwvBw,"finlandés, sa",finlandés,"adj,sust",4,4,1148.0,2.2,5142.0,fin.lan.ˈd̪es,2
HyMA6F7,"fino, na",fino,"adj,sust",15,247,3293.0,15.24,111916.0,ˈfi.no,4
HycIgde,finta1,finta,sust,1,1,32.0,0.49,3709.0,ˈfin.t̪a,2
HydHj3B,finta2,finta,sust,3,4,32.0,0.49,3709.0,ˈfin.t̪a,2
HyeIHNd,fintar,fintar,verb,1,2,13.0,0.01,218.0,fin.ˈt̪aɾ,0
Hyi630B,fintear,fintear,verb,1,0,0.0,,18.0,fin.t̪e.ˈaɾ,0
Hyk8v4z,finura,finura,sust,1,3,79.0,2.06,10524.0,fi.ˈnu.ɾa,2
HxslZp0,"finés, sa",finés,"adj,sust",5,5,610.0,0.21,1214.0,fi.ˈnes,1
HykvA9j,"finústico, ca",finústico,adj,1,0,0.0,0.0,32.0,fi.ˈnus.t̪i.ko,0
HypHD6v,fiordo,fiordo,sust,1,0,295.0,0.16,4816.0,ˈfjoɾ.d̪o,1
HyqIldS,fique,fique,sust,2,3,20.0,0.09,1098.0,ˈfi.ke,0
Hyte6ty,firma,firma,sust,7,30,4236.0,59.15,204218.0,ˈfiɾ.ma,3
HyuplqH,firmamento,firmamento,sust,2,1,131.0,4.93,35982.0,fiɾ.ma.ˈmen.t̪o,3
HyyUpED,firmante,firmante,adj,1,2,453.0,1.35,6829.0,fiɾ.ˈman.t̪e,2
HyzbZW1,firmar,firmar,verb,3,153,11619.0,17.4,80524.0,fiɾ.ˈmaɾ,4
Hz1EnLz,firme,firme,"adj,sust,adv",7,109,2088.0,43.41,360930.0,ˈfiɾ.me,3
Hz39m8H,firmeza,firmeza,sust,4,42,272.0,15.07,143885.0,fiɾ.ˈme.θa,3
Hz510GB,firulete,firulete,sust,1,0,7.0,0.01,105.0,fi.ɾu.ˈle.t̪e,0
HzHItzp,"fiscal, la",fiscal,"adj,sust",7,19,2268.0,100.06,308237.0,fis.ˈkal,3
HzQHCUC,fiscalidad,fiscalidad,sust,1,0,60.0,2.32,9938.0,fis.ka.li.ˈd̪ad̪,2
HzR6Zoe,fiscalizable,fiscalizable,adj,1,0,0.0,0.03,169.0,fis.ka.li.ˈθa.ble,0
HzZFr7I,"fiscalizador, ra",fiscalizador,adj,1,0,37.0,0.82,1182.0,fis.ka.li.θa.ˈd̪oɾ,2
HzaPKXu,fiscalizar,fiscalizar,verb,2,4,82.0,1.02,3135.0,fis.ka.li.ˈθaɾ,2
HzPj4eW,fiscalía,fiscalía,sust,2,0,197.0,24.21,13295.0,fis.ka.ˈli.a,3
Hzcd6wL,fisco,fisco,sust,3,5,80.0,4.87,9594.0,ˈfis.ko,2
HzfqhVp,"fisgador, ra",fisgador,adj,1,0,0.0,,3.0,fis.ga.ˈd̪oɾ,0
HzhgcJz,fisgar,fisgar,verb,4,4,0.0,0.23,1440.0,fis.ˈgaɾ,1
HzjjuEI,fisgonear,fisgonear,verb,1,3,3.0,0.22,2265.0,fis.go.ne.ˈaɾ,1
HzkAaIS,fisgoneo,fisgoneo,sust,1,1,0.0,0.08,531.0,fis.go.ˈne.o,0
HzjAauf,"fisgón, na",fisgón,adj,2,0,7.0,0.17,1498.0,fis.ˈgon,1
Hzq5Ygy,fisible,fisible,adj,1,0,14.0,0.09,164.0,fi.ˈsi.ble,0
HzzsXel,"fisicoquímico, ca",fisicoquímico,"adj,sust",3,7,46.0,0.12,363.0,fi.si.ko.ˈki.mi.ko,1
I0FQjYa,fisiognomía,fisiognomía,sust,1,2,1.0,0.01,532.0,fi.sjog.no.ˈmi.a,0
I0IQ6ev,"fisiognómico, ca",fisiognómico,"adj,sust",2,0,0.0,0.03,145.0,fi.sjog.ˈno.mi.ko,0
I0IXtaN,fisiografía,fisiografía,sust,1,0,45.0,0.18,214.0,fi.sjo.gɾa.ˈfi.a,1
I0KwsUd,fisiología,fisiología,sust,1,3,715.0,4.63,25503.0,fi.sjo.lo.ˈxi.a,3
I0LojLJ,"fisiológico, ca",fisiológico,adj,1,22,653.0,3.65,27159.0,fi.sjo.ˈlo.xi.ko,2
I0OpFwg,fisionable,fisionable,adj,1,1,18.0,0.09,190.0,fi.sjo.ˈna.ble,0
I0P4kMg,fisionar,fisionar,verb,2,0,3.0,0.01,75.0,fi.sjo.ˈnaɾ,0
I0Q0dI4,fisionomía,fisionomía,sust,1,0,43.0,0.18,2428.0,fi.sjo.no.ˈmi.a,1
I0R09cz,fisiopatología,fisiopatología,sust,1,1,59.0,0.57,7577.0,fi.sjo.pa.t̪o.lo.ˈxi.a,2
I0UUFq6,"fisiopatológico, ca",fisiopatológico,adj,1,1,15.0,0.19,2042.0,fi.sjo.pa.t̪o.ˈlo.xi.ko,1
I0Ypoew,fisioterapeuta,fisioterapeuta,sust,1,0,121.0,0.36,10702.0,fi.sjo.t̪e.ɾa.ˈpew.t̪a,1
I0a7Ysh,fisioterapia,fisioterapia,sust,1,2,206.0,1.21,12256.0,fi.sjo.t̪e.ˈɾa.pja,2
I0a7F3K,"fisioterapéutico, ca",fisioterapéutico,adj,1,0,1.0,0.02,869.0,fi.sjo.t̪e.ɾa.ˈpe.u.t̪i.ko,0
I0bEg34,"fisioterápico, ca",fisioterápico,adj,1,1,1.0,0.04,498.0,fi.sjo.t̪e.ˈɾa.pi.ko,0
I0BiLl2,fisiócrata,fisiócrata,adj,1,0,28.0,0.03,266.0,fi.ˈsjo.kɾa.t̪a,0
I0LxyMw,"fisiólogo, ga",fisiólogo,sust,1,1,123.0,0.44,3040.0,fi.ˈsjo.lo.go,1
I0MRPwJ,fisión,fisión,sust,3,8,228.0,1.94,4522.0,fi.ˈsjon,2
I0jxhLa,fisonomista,fisonomista,adj,2,0,0.0,0.07,729.0,fi.so.no.ˈmis.t̪a,0
I0issq3,fisonomía,fisonomía,sust,2,8,345.0,4.14,26931.0,fi.so.no.ˈmi.a,3
I0jTeNr,"fisonómico, ca",fisonómico,adj,1,0,0.0,0.09,236.0,fi.so.ˈno.mi.ko,0
I0mUnnb,fisostigmina,fisostigmina,sust,1,0,13.0,0.05,299.0,fi.sos.t̪ig.ˈmi.na,0
I0x3Myw,fistular1,fistular,adj,1,0,0.0,,54.0,fis.t̪u.ˈlaɾ,0
I0xvcbZ,fistular2,fistular,verb,1,0,0.0,,54.0,fis.t̪u.ˈlaɾ,0
I0yK06U,"fistuloso, sa",fistuloso,adj,2,7,15.0,0.0,433.0,fis.t̪u.ˈlo.so,1
I0yRI5L,fisura,fisura,sust,4,4,341.0,1.5,13537.0,fi.ˈsu.ɾa,2
I1P4MY2,fitología,fitología,sust,1,0,0.0,,12.0,fi.t̪o.lo.ˈxi.a,0
I1RL2od,fitoplancton,fitoplancton,sust,1,0,48.0,0.36,1431.0,fi.t̪o.ˈplan.kt̪on,1
I1bRNBK,fitoterapia,fitoterapia,sust,1,0,61.0,0.73,1715.0,fi.t̪o.t̪e.ˈɾa.pja,2
I1FW4uc,"fitófago, ga",fitófago,adj,1,0,23.0,0.05,43.0,fi.ˈt̪o.fa.go,0
I1etg9w,"fiyiano, na",fiyiano,"adj,sust",4,2,4.0,0.05,115.0,fi.ˈʝja.no,0
I236STf,flacidez,flacidez,sust,3,0,4.0,0.18,2363.0,fla.θi.ˈd̪eθ,1
I298ogZ,"flaco, ca",flaco,"adj,sust",5,46,231.0,8.6,38501.0,ˈfla.ko,3
I2F8q86,"flacucho, cha",flacucho,adj,1,0,7.0,0.05,3219.0,fla.ˈku.t͡ʃo,0
I2LeATO,flacura,flacura,sust,1,2,1.0,0.22,745.0,fla.ˈku.ɾa,1
I2MJoLI,"flagelado, da",flagelado,adj,1,3,24.0,0.14,1151.0,fla.xe.ˈla.d̪o,1
I2S1WaV,"flagelador, ra",flagelador,adj,1,0,0.0,0.01,186.0,fla.xe.la.ˈd̪oɾ,0
I2TMUg4,flagelante,flagelante,"adj,sust",3,0,13.0,0.03,227.0,fla.xe.ˈlan.t̪e,0
I2TOgbV,flagelar,flagelar,verb,2,5,114.0,0.09,575.0,fla.xe.ˈlaɾ,1
I2UwblV,flagelo,flagelo,sust,4,5,301.0,1.99,5351.0,fla.ˈxe.lo,2
I2YmAJt,flagrancia,flagrancia,sust,1,0,1.0,0.08,1145.0,fla.ˈgɾan.θja,0
I2Ypxbe,flagrante,flagrante,adj,3,2,67.0,2.79,14205.0,fla.ˈgɾan.t̪e,2
I2ZEBBn,flagrar,flagrar,verb,1,3,0.0,,10.0,fla.ˈgɾaɾ,0
I2ZGYzg,flama,flama,sust,4,0,88.0,0.54,5012.0,ˈfla.ma,2
I2dd4lN,flamante,flamante,adj,4,0,185.0,6.67,23905.0,fla.ˈman.t̪e,3
I2gl7to,flamear,flamear,verb,6,3,73.0,0.34,1414.0,fla.me.ˈaɾ,1
